Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
492,2.460370e+02,10.150294,3.838560e-05,8.376000
493,2.465390e+02,10.156097,3.838560e-05,8.376000
494,2.470360e+02,10.156971,3.838560e-05,8.376000
495,2.475400e+02,10.154239,3.838560e-05,8.376000
496,2.480400e+02,10.158338,3.838560e-05,8.376000
497,2.485420e+02,10.165007,3.838560e-05,8.376000
498,2.490430e+02,10.165657,3.838560e-05,8.376000
499,2.495420e+02,10.163738,3.838560e-05,8.376000
500,2.500460e+02,10.167888,3.838560e-05,8.376000
501,2.505390e+02,10.169653,3.838560e-05,8.376000
502,2.510470e+02,10.170122,3.844520e-05,8.370000
503,2.515410e+02,10.168590,3.838560e-05,8.376000
504,2.520400e+02,10.164721,3.838560e-05,8.376000
505,2.525400e+02,10.161135,3.838560e-05,8.376000
506,2.530370e+02,10.161635,3.838560e-05,8.376000
507,2.535360e+02,10.158556,3.838560e-05,8.376000
508,2.540370e+02,10.160865,3.838560e-05,8.376000
509,2.545370e+02,10.163395,3.838560e-05,8.376000
510,2.550370e+02,10.162494,3.838560e-05,8.376000
511,2.555370e+02,10.162298,3.838560e-05,8.376000
512,2.560370e+02,10.165455,3.838560e-05,8.376000
513,2.565400e+02,10.170152,3.838560e-05,8.376000
514,2.570400e+02,10.173405,3.844520e-05,8.370000
515,2.575400e+02,10.175309,3.844520e-05,8.370000
516,2.580360e+02,10.174333,3.844520e-05,8.370000
517,2.585390e+02,10.178868,3.838560e-05,8.376000
518,2.590430e+02,10.182829,3.838560e-05,8.424000
519,2.595410e+02,10.187694,3.838560e-05,8.424000
520,2.600350e+02,10.186387,3.844520e-05,8.370000
521,2.605370e+02,10.186233,3.838560e-05,8.376000
522,2.610410e+02,10.187942,3.838560e-05,8.376000
523,2.615370e+02,10.185511,3.838560e-05,8.376000
524,2.620420e+02,10.187158,3.838560e-05,8.376000
525,2.625400e+02,10.186703,3.844520e-05,8.370000
526,2.630420e+02,10.181993,3.844520e-05,8.370000
527,2.635420e+02,10.178664,3.844520e-05,8.370000
528,2.640410e+02,10.179804,3.844520e-05,8.370000
529,2.645420e+02,10.179358,3.844520e-05,8.370000
530,2.650420e+02,10.178490,3.838560e-05,8.376000
531,2.655420e+02,10.181929,3.844520e-05,8.370000
532,2.660360e+02,10.181069,3.844520e-05,8.370000
533,2.665380e+02,10.179451,3.838560e-05,8.376000
534,2.670360e+02,10.178797,3.838560e-05,8.376000
535,2.675420e+02,10.181371,3.838560e-05,8.376000
536,2.680380e+02,10.185382,3.838560e-05,8.376000
537,2.685420e+02,10.189959,3.838560e-05,8.376000
538,2.690400e+02,10.192249,3.838560e-05,8.376000
539,2.695400e+02,10.195851,3.838560e-05,8.376000
540,2.700400e+02,10.200187,3.838560e-05,8.376000
541,2.705410e+02,10.200579,3.844520e-05,8.370000
542,2.710400e+02,10.202958,3.844520e-05,8.370000
543,2.715410e+02,10.202214,3.844520e-05,8.370000
544,2.720370e+02,10.199156,3.844520e-05,8.370000
545,2.725370e+02,10.195511,3.844520e-05,8.370000
546,2.730370e+02,10.196463,3.844520e-05,8.370000
547,2.735360e+02,10.197203,3.844520e-05,8.370000
548,2.740360e+02,10.199260,3.844520e-05,8.370000
549,2.745380e+02,10.199739,3.838560e-05,8.376000
550,2.750370e+02,10.196913,3.844520e-05,8.370000
551,2.755390e+02,10.195021,3.838560e-05,8.376000
552,2.760350e+02,10.201410,3.838560e-05,8.376000
553,2.765460e+02,10.203260,3.838560e-05,8.376000
554,2.770390e+02,10.205425,3.844520e-05,8.370000
555,2.775470e+02,10.206237,3.844520e-05,8.370000
556,2.780420e+02,10.202829,3.844520e-05,8.370000
557,2.785400e+02,10.200289,3.838560e-05,8.376000
558,2.790410e+02,10.200381,3.838560e-05,8.376000
559,2.795370e+02,10.203351,3.838560e-05,8.376000
560,2.800410e+02,10.206235,3.838560e-05,8.376000
561,2.805420e+02,10.205150,3.838560e-05,8.376000
562,2.810420e+02,10.205968,3.838560e-05,8.376000
563,2.815410e+02,10.208988,3.838560e-05,8.376000
564,2.820400e+02,10.212972,3.838560e-05,8.376000
565,2.825410e+02,10.215425,3.838560e-05,8.376000
566,2.830360e+02,10.212001,3.838560e-05,8.376000
567,2.835380e+02,10.210665,3.844520e-05,8.370000
568,2.840360e+02,10.213032,3.844520e-05,8.370000
569,2.845410e+02,10.217928,3.844520e-05,8.370000
570,2.850360e+02,10.220786,3.844520e-05,8.370000
571,2.855410e+02,10.224418,3.844520e-05,8.370000
572,2.860360e+02,10.221969,3.844520e-05,8.370000
573,2.865400e+02,10.218955,3.844520e-05,8.370000
574,2.870400e+02,10.226062,3.844520e-05,8.370000
575,2.875390e+02,10.228423,3.844520e-05,8.370000
576,2.880410e+02,10.228807,3.844520e-05,8.370000
577,2.885410e+02,10.226399,3.844520e-05,8.370000
578,2.890430e+02,10.226111,3.844520e-05,8.370000
579,2.895380e+02,10.224305,3.844520e-05,8.370000
580,2.900400e+02,10.223829,3.838560e-05,8.376000
581,2.905400e+02,10.223066,3.838560e-05,8.376000
582,2.910400e+02,10.223698,3.838560e-05,8.376000
583,2.915370e+02,10.227407,3.844520e-05,8.370000
584,2.920390e+02,10.227047,3.838560e-05,8.376000
585,2.925410e+02,10.230079,3.838560e-05,8.376000
586,2.930350e+02,10.230050,3.838560e-05,8.376000
587,2.935460e+02,10.230588,3.844520e-05,8.370000
588,2.940390e+02,10.226957,3.844520e-05,8.370000
589,2.945370e+02,10.226641,3.844520e-05,8.370000
590,2.950360e+02,10.227479,3.844520e-05,8.370000
591,2.955360e+02,10.227096,3.844520e-05,8.370000
592,2.960340e+02,10.225810,3.844520e-05,8.370000
593,2.965370e+02,10.223300,3.844520e-05,8.370000
594,2.970360e+02,10.221679,3.844520e-05,8.370000
595,2.975400e+02,10.221291,3.844520e-05,8.370000
596,2.980420e+02,10.220883,3.844520e-05,8.370000
597,2.985420e+02,10.225220,3.844520e-05,8.370000
598,2.990410e+02,10.227011,3.844520e-05,8.370000
599,2.995860e+02,10.229514,3.844520e-05,8.370000
